approach;2;3;4;5;6;7;8;9;10;11;12;13;14;15
GGNN_RF1;0.7040074706021849; 0.7758603742481236; 0.7932981970039055; 0.8105856061571901; 0.8156422204967366; 0.8062465761417602; 0.819841029998865; 0.8182760128211306; 0.8161353790028114; 0.8098622550987351; 0.8197710718209976; 0.8225499738605528; 0.8257875812702287; 0.7992359894969352
GGNN_RF2;0.7105408923459218; 0.7799456275051274; 0.7818957268850636; 0.8005641827573722; 0.795036079044427; 0.7911464047674512; 0.7990112526433232; 0.788158845136463; 0.8024249979143304; 0.7826267467216158; 0.8067642297720583; 0.7907431454893115; 0.7829690784802393; 0.7629936443087455
GGNN_RF3;0.6601578053033326; 0.764529786228628; 0.7900635185059846; 0.7976847730904615; 0.8065776032476608; 0.7937330275122768; 0.7951543313059287; 0.7930087309363956; 0.8020631268520125; 0.7937923363327783; 0.796065493010335; 0.7888559364986597; 0.776705272035867; 0.7718801196587511
MLP;0.6258482428048076; 0.7469849069911728; 0.7738884313844815; 0.7881324961013986; 0.7868518793920899; 0.7890691942588632; 0.7795463167983765; 0.7795022343416205; 0.7822524632307661; 0.7690368781684844; 0.7664940599460921; 0.7573271377188548; 0.7495320537708661; 0.7205220806078838
LSTM;0.6755208094653746; 0.7636150620860355; 0.7815245104683338; 0.7975809316287815; 0.796576115017856; 0.7914474396973035; 0.7953346392857722; 0.7899064380895956; 0.7995677271104438; 0.7869190929810568; 0.7821188861560122; 0.7806838881146596; 0.7654780134487178; 0.7475524052043572
CNN;0.6578884834765576; 0.722014365580239; 0.7459708510416555; 0.767843146880976; 0.7714840786016179; 0.7678518633060187; 0.7705802990852357; 0.7682076940063423; 0.7831313211257969; 0.7758398154182101; 0.7877131897108354; 0.7733366191755761; 0.779433611422608; 0.7495208005011087

