auc
0,0.824531114117306
1,0.8282597352401199
2,0.8204123586819982
3,0.8147554111508358
4,0.8383773794569522
5,0.8150537491545076
6,0.8253099333268914
7,0.8086717315682674
8,0.818307324379167
9,0.8311538554449707
Avg,0.8224832592521016
precision (0)
0,0.7366020524515393
1,0.7645631067961165
2,0.738274464389114
3,0.74415817855003
4,0.763807285546416
5,0.7478839177750907
6,0.7429067747539085
7,0.7219036697247706
8,0.739333722969024
9,0.7610250297973778
Avg,0.7460458202753387
precision (1)
0,0.8822567457072772
1,0.8746081504702194
2,0.876668014557218
3,0.866455946266298
4,0.8879103282626101
5,0.8652788688138257
6,0.8799029518803073
7,0.869299674267101
8,0.8734431498593813
9,0.8798572561459159
Avg,0.8755681086230153
recall (0)
0,0.8177215189873418
1,0.7974683544303798
2,0.8069620253164557
3,0.7860759493670886
4,0.8227848101265823
5,0.7829113924050632
6,0.8120253164556962
7,0.7968354430379747
8,0.8006329113924051
9,0.8082278481012658
Avg,0.8031645569620254
recall (1)
0,0.8236641221374046
1,0.8519083969465648
2,0.8274809160305343
3,0.8370229007633587
4,0.8465648854961833
5,0.8408396946564886
6,0.8305343511450382
7,0.8148854961832062
8,0.8297709923664122
9,0.8469465648854961
Avg,0.8349618320610688
f1-score (0)
0,0.7750449910017996
1,0.7806691449814126
2,0.7710916238282431
3,0.7645429362880886
4,0.7921998781230956
5,0.7649969078540506
6,0.7759298457816752
7,0.7575210589651021
8,0.7687632938316622
9,0.7839165131982812
Avg,0.773467619385341
f1-score (1)
0,0.8519542045005921
1,0.8631090487238979
2,0.851364618103279
3,0.8514851485148516
4,0.8667448221961704
5,0.8528842431281456
6,0.8545061849597486
7,0.8412135539795116
8,0.8510471716578587
9,0.8630882924931932
Avg,0.8547397288257249
support (0)
0,1580
1,1580
2,1580
3,1580
4,1580
5,1580
6,1580
7,1580
8,1580
9,1580
Avg,1580.0
support (1)
0,2620
1,2620
2,2620
3,2620
4,2620
5,2620
6,2620
7,2620
8,2620
9,2620
Avg,2620.0
accuracy
0,0.82142857142857141,0.83142857142857142,0.81976190476190483,0.81785714285714284,0.83761904761904765,0.8190476190476196,0.82357142857142867,0.80809523809523818,0.81880952380952389,0.8323809523809523Avg,0.8229999999999998
auc
0,0.8357377524398493
1,0.831825780268625
2,0.8176645086481786
3,0.8183837810416464
4,0.8286110976905983
5,0.8187901004928012
6,0.8097901971204947
7,0.8326048410474443
8,0.823967533094985
9,0.8258433181949947
Avg,0.8243218910039616
Std,0.007729345607529103
precision (0)
0,0.7590643274853801
1,0.7623880597014925
2,0.750906892382104
3,0.7420306965761512
4,0.7551867219917012
5,0.7339080459770115
6,0.7243958573072498
7,0.7555555555555555
8,0.7516339869281046
9,0.7489736070381232
Avg,0.7484043750942874
Std,0.011182624486402552
precision (1)
0,0.8867469879518072
1,0.88
2,0.8672427336999214
3,0.8711093375897845
4,0.878233187425388
5,0.8768292682926829
6,0.8696181965881398
7,0.8843373493975903
8,0.8748510131108462
9,0.878557114228457
Avg,0.8767525188284617
Std,0.005917903529271972
recall (0)
0,0.8215189873417722
1,0.8082278481012658
2,0.7860759493670886
3,0.7955696202531646
4,0.8063291139240506
5,0.8082278481012658
6,0.7968354430379747
7,0.8177215189873418
8,0.8006329113924051
9,0.8082278481012658
Avg,0.8049367088607596
Std,0.01000240317222199
recall (1)
0,0.8427480916030534
1,0.8480916030534351
2,0.8427480916030534
3,0.833206106870229
4,0.8423664122137404
5,0.8232824427480916
6,0.817175572519084
7,0.8404580152671756
8,0.8404580152671756
9,0.8366412213740458
Avg,0.8367175572519084
Std,0.009147255335353497
f1-score (0)
0,0.7890577507598785
1,0.7846390168970813
2,0.7680890538033395
3,0.7678680513133782
4,0.7799204162840526
5,0.7692771084337351
6,0.7588908981314045
7,0.7854103343465046
8,0.7753600980692614
9,0.7774733637747338
Avg,0.7755986091813369
Std,0.009036929514713856
f1-score (1)
0,0.864187866927593
1,0.8637512147716229
2,0.8548199767711964
3,0.851736246586032
4,0.8599259692187803
5,0.8492125984251969
6,0.842581660763479
7,0.861839530332681
8,0.857309713840763
9,0.857086999022483
Avg,0.8562451776659827
Std,0.006516320560048782
support (0)
0,1580
1,1580
2,1580
3,1580
4,1580
5,1580
6,1580
7,1580
8,1580
9,1580
Avg,1580.0
Std,0.0
support (1)
0,2620
1,2620
2,2620
3,2620
4,2620
5,2620
6,2620
7,2620
8,2620
9,2620
Avg,2620.0
Std,0.0
accuracy
0,0.8347619047619048
1,0.8330952380952381
2,0.8214285714285714
3,0.819047619047619
4,0.8288095238095238
5,0.8176190476190476
6,0.8095238095238095
7,0.8319047619047619
8,0.8254761904761905
9,0.825952380952381
Avg,0.8247619047619048
Std,0.00752169952330064
auc
0,0.81384761663286
1,0.8052779538539554
2,0.812140593306288
3,0.7916157454361055
4,0.7879567063894524
5,0.786762804259635
6,0.7945125507099392
7,0.8057340263691684
8,0.7842482251521299
9,0.794071374239351
Avg,0.7976167596348885
Std,0.010785932771576804
precision (0)
0,0.7821401077752117
1,0.7439024390243902
2,0.7859375
3,0.7067567567567568
4,0.6926605504587156
5,0.6964047936085219
6,0.7313218390804598
7,0.7733952049497294
8,0.7041095890410959
9,0.7302725968436155
Avg,0.7346901377538496
Std,0.03565155152495262
precision (1)
0,0.8555228895422091
1,0.8587051618547682
2,0.8525
3,0.8572727272727273
4,0.8593314763231198
5,0.8558310376492194
6,0.8505244755244755
7,0.8491830749895266
8,0.8504504504504504
9,0.8503937007874016
Avg,0.8539714994393899
Std,0.003801672632295079
recall (0)
