auc
0,0.8030832180728447
1,0.8030832180728447
2,0.8030832180728447
3,0.8030832180728447
4,0.8030832180728447
5,0.8030832180728447
6,0.8030832180728447
7,0.8030832180728447
8,0.8030832180728447
9,0.8030832180728447
Avg,0.8030832180728444
Std,1.1702778228589004e-16
precision (0)
0,0.9891914078533315
1,0.9891914078533315
2,0.9891914078533315
3,0.9891914078533315
4,0.9891914078533315
5,0.9891914078533315
6,0.9891914078533315
7,0.9891914078533315
8,0.9891914078533315
9,0.9891914078533315
Avg,0.9891914078533315
Std,0.0
precision (1)
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
Avg,1.0
Std,0.0
recall (0)
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
Avg,1.0
Std,0.0
recall (1)
0,0.4015151515151515
1,0.4015151515151515
2,0.4015151515151515
3,0.4015151515151515
4,0.4015151515151515
5,0.4015151515151515
6,0.4015151515151515
7,0.4015151515151515
8,0.4015151515151515
9,0.4015151515151515
Avg,0.4015151515151515
Std,0.0
f1-score (0)
0,0.9945663388128482
1,0.9945663388128482
2,0.9945663388128482
3,0.9945663388128482
4,0.9945663388128482
5,0.9945663388128482
6,0.9945663388128482
7,0.9945663388128482
8,0.9945663388128482
9,0.9945663388128482
Avg,0.9945663388128482
Std,0.0
f1-score (1)
0,0.572972972972973
1,0.572972972972973
2,0.572972972972973
3,0.572972972972973
4,0.572972972972973
5,0.572972972972973
6,0.572972972972973
7,0.572972972972973
8,0.572972972972973
9,0.572972972972973
Avg,0.5729729729729731
Std,1.1702778228589004e-16
support (0)
0,7230
1,7230
2,7230
3,7230
4,7230
5,7230
6,7230
7,7230
8,7230
9,7230
Avg,7230.0
Std,0.0
support (1)
0,132
1,132
2,132
3,132
4,132
5,132
6,132
7,132
8,132
9,132
Avg,132.0
Std,0.0
accuracy
0,0.9892692203205651
1,0.9892692203205651
2,0.9892692203205651
3,0.9892692203205651
4,0.9892692203205651
5,0.9892692203205651
6,0.9892692203205651
7,0.9892692203205651
8,0.9892692203205651
9,0.9892692203205651
Avg,0.9892692203205653
Std,1.1702778228589004e-16
