auc
0,0.8424336918571911
1,0.8427766783097567
2,0.8420917660880606
3,0.8430153320826269
4,0.8422410331750922
5,0.8464671816831157
6,0.842901838955084
7,0.84208482343285
8,0.8430323994433533
9,0.8461910182869539
Avg,0.8433235763314084
Std,0.0016253852745142172
precision (0)
0,0.8774193548387097
1,0.8773995805775126
2,0.8773204196933011
3,0.8773204196933011
4,0.877379799935463
5,0.8775444264943457
6,0.877379799935463
7,0.8773204196933011
8,0.8773204196933011
9,0.8774026813115813
Avg,0.877380732186628
Std,6.966322730573686e-05
precision (1)
0,0.9793459552495697
1,0.9785038693035254
2,0.9751499571550986
3,0.9751499571550986
4,0.9776632302405498
5,0.9726962457337884
6,0.9776632302405498
7,0.9751499571550986
8,0.9751499571550986
9,0.9726729291204099
Avg,0.9759145288508787
Std,0.0023045577728612594
recall (0)
0,0.9956076134699854
1,0.9954245973645681
2,0.9946925329428989
3,0.9946925329428989
4,0.9952415812591509
5,0.9941434846266471
6,0.9952415812591509
7,0.9946925329428989
8,0.9946925329428989
9,0.9941434846266471
Avg,0.9948572474377746
Std,0.0005063813072095666
recall (1)
0,0.5995785036880927
1,0.5995785036880927
2,0.5995785036880927
3,0.5995785036880927
4,0.5995785036880927
5,0.6006322444678609
6,0.5995785036880927
7,0.5995785036880927
8,0.5995785036880927
9,0.6001053740779768
Avg,0.5997365648050581
Std,0.00035561040975265793
f1-score (0)
0,0.9327846364883403
1,0.93269313212724
2,0.9323269577150699
3,0.9323269577150699
4,0.9326016120734009
5,0.9322121160116698
6,0.9326016120734009
7,0.9323269577150699
8,0.9323269577150699
9,0.9321321321321321
Avg,0.9324333071766462
Std,0.00021920744552484005
f1-score (1)
0,0.7437908496732026
1,0.7435478601764128
2,0.7425774877650897
3,0.7425774877650897
4,0.7433050293925538
5,0.7426710097719871
6,0.7433050293925538
7,0.7425774877650897
8,0.7425774877650897
9,0.7422613229064842
Avg,0.7429191052373552
Std,0.0005179215927491699
support (0)
0,5464
1,5464
2,5464
3,5464
4,5464
5,5464
6,5464
7,5464
8,5464
9,5464
Avg,5464.0
Std,0.0
support (1)
0,1898
1,1898
2,1898
3,1898
4,1898
5,1898
6,1898
7,1898
8,1898
9,1898
Avg,1898.0
Std,0.0
accuracy
0,0.893507199130671
1,0.893371366476501
2,0.8928280358598207
3,0.8928280358598207
4,0.8932355338223309
5,0.8926922032056507
6,0.8932355338223309
7,0.8928280358598207
8,0.8928280358598207
9,0.8925563705514806
Avg,0.8929910350448248
Std,0.00031887742210736015
