auc
0,0.9145919159352797
1,0.9035365295440524
2,0.9169701673731764
3,0.9214480466495512
4,0.8991482078532052
5,0.901815033733357
6,0.9040788504786355
7,0.9076462276354808
8,0.900372161522081
9,0.9107459151790156
Avg,0.9080353055903835
Std,0.007619491752903101
precision (0)
0,0.9738356881214024
1,0.9742511823436679
2,0.9737945492662474
3,0.9738356881214024
4,0.9738219895287958
5,0.9738082765845992
6,0.9738356881214024
7,0.9736703528172722
8,0.973753280839895
9,0.9738219895287958
Avg,0.9738428685273481
Std,0.00015241233907106616
precision (1)
0,1.0
1,0.8939393939393939
2,0.9508196721311475
3,1.0
4,0.9830508474576272
5,0.9666666666666667
6,1.0
7,0.8285714285714286
8,0.90625
9,0.9830508474576272
Avg,0.9512348856223891
Std,0.057493641447049826
recall (0)
0,1.0
1,0.9962385814078453
2,0.9983879634605051
3,1.0
4,0.999462654486835
5,0.99892530897367
6,1.0
7,0.9935518538420204
8,0.9967759269210102
9,0.999462654486835
Avg,0.998280494357872
Std,0.00213139527575046
recall (1)
0,0.5370370370370371
1,0.5462962962962963
2,0.5370370370370371
3,0.5370370370370371
4,0.5370370370370371
5,0.5370370370370371
6,0.5370370370370371
7,0.5370370370370371
8,0.5370370370370371
9,0.5370370370370371
Avg,0.5379629629629631
Std,0.002928034870526255
f1-score (0)
0,0.986744432661718
1,0.9851222104144527
2,0.985937914566198
3,0.986744432661718
4,0.9864757358790772
5,0.9862068965517241
6,0.986744432661718
7,0.9835106382978723
8,0.9851301115241635
9,0.9864757358790772
Avg,0.985909254109772
Std,0.0010436923788997843
f1-score (1)
0,0.6987951807228916
1,0.6781609195402298
2,0.6863905325443788
3,0.6987951807228916
4,0.6946107784431138
5,0.6904761904761905
6,0.6987951807228916
7,0.651685393258427
8,0.6744186046511628
9,0.6946107784431138
Avg,0.6866738739525291
Std,0.015011702221582438
support (0)
0,1861
1,1861
2,1861
3,1861
4,1861
5,1861
6,1861
7,1861
8,1861
9,1861
Avg,1861.0
Std,0.0
support (1)
0,108
1,108
2,108
3,108
4,108
5,108
6,108
7,108
8,108
9,108
Avg,108.0
Std,0.0
accuracy
0,0.9746063991874048
1,0.9715591670898933
2,0.973082783138649
3,0.9746063991874048
4,0.9740985271711529
5,0.973590655154901
6,0.9746063991874048
7,0.968511934992382
8,0.9715591670898933
9,0.9740985271711529
Avg,0.9730319959370238
Std,0.001966251214929342
